,Unnamed: 0,user.id,create_at,text,Movie,sentiment_score,neg,neu,pos,compound
1624,198373,2744162003.0,4/29/19,"Its an epic film, @genmillscereal! #AlreadyBeen to see @MarvelStudios #AvengersEndgame and I cant wait to watch it again!",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1625,195224,419486580.0,4/27/19,@matthews_mark @EdKurtzBooks Not sure. But I remember another 3 hr + movie about heroes who banded together to fight evil where not everyone made it. It was called The Right Stuff and it had an intermission! Im muscling through Endgame Sunday.,Avengers Endgame (2019),-0.78,0.227,0.684,0.089,-0.7797
1626,189586,356874589.0,4/29/19,Bruh spoilers on twitter for endgame and GOT are blowing me fuck yall.,Avengers Endgame (2019),-0.54,0.226,0.774,0.0,-0.5423
1627,205575,1945108915.0,4/30/19,@elbearded_ Not right anyway. Im thinking phase 5-6. Endgame set up multiverses/alternate realities. Can easily set up X-Men & Fantastic 4 into the mix.,Avengers Endgame (2019),0.72,0.0,0.769,0.231,0.7184
1628,170392,3044436827.0,4/26/19,Im about to go see a avengers alone on Sunday morning tbh.,Avengers Endgame (2019),-0.25,0.167,0.833,0.0,-0.25
1629,209789,21457879.0,4/29/19,"Folks, Ive watched Endgame & Winterfell within the span of 32 hours. 

Im not going to work tomorrow. Im an emotional wreck here.",Avengers Endgame (2019),-0.32,0.118,0.816,0.065,-0.3182
1630,219474,307164546.0,4/28/19,I really watched Endgame twice and nearly cried both times,Avengers Endgame (2019),-0.38,0.245,0.755,0.0,-0.3818
1631,207313,145327733.0,4/26/19,So I heard Billy Batson dies in #EndGame ?! Wtf,Avengers Endgame (2019),-0.62,0.338,0.662,0.0,-0.6239
1632,179948,468857763.0,5/2/19,Avengers endgame walked so sonic the hedgehog could run,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1633,169898,228886592.0,4/26/19,Who wants me to spoil endgame on the TL?,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1634,154143,147607073.0,4/26/19,What an emotional rollercoaster =-#endgame,Avengers Endgame (2019),0.15,0.0,0.714,0.286,0.1531
1635,216475,404976858.0,4/26/19,You know when the plane lands safely and EVERYONE starts clapping and cheering and its the most annoying thing ever? That was how it felt watching Endgame. 10/10 movie but it wouldve been better if people were more quiet,Avengers Endgame (2019),0.73,0.044,0.776,0.18,0.7272
1636,215724,8.21e+17,4/26/19,WOW!!! #Avengers,Avengers Endgame (2019),0.75,0.0,0.156,0.844,0.7513
1637,203735,421217613.0,4/28/19,Since Im currently about to watch #AvengersEndgame for the third time I think I might well do this: https://t.co/EqgIU4tzjI,Avengers Endgame (2019),0.27,0.0,0.884,0.116,0.2732
1638,180910,89252589.0,4/26/19,#AvengersEndgame =%,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1639,134065,467628888.0,4/26/19,"@msmclarkroofin1 @WMPaintingInc_ @SocialSMktg @goMuskOx @RomaFence @MayesMedia @BillGarlandSpkr @factybuysdirect @HomeZada @CvtPlastics @americorpusa @FelixNater @MW_Polymers @ToyotaEquipment @Indmactrader @DCSCInc Totally! I dont know about you, but with young kids... it's going to be a few weeks before I get to see Avengers Endgame. But I am sure it'll be EPIC! https://t.co/1zw9aAoNDM",Avengers Endgame (2019),0.55,0.0,0.924,0.076,0.5475
1640,211073,117295132.0,4/26/19,"Not my favorite in the MCU, but good. Some questionable things happened and you gotta turn your brain off, but it succceedd in wrapping up a 10 year story. Well done. #AvengersEndame",Avengers Endgame (2019),0.45,0.119,0.71,0.171,0.4515
1641,195803,1317155252.0,4/27/19,So theres no post credit scene for The Endgame but Im still going to wait,Avengers Endgame (2019),0.02,0.105,0.786,0.109,0.0157
1642,193858,2963618512.0,4/26/19,I can't believe Chris hemsworth and Tessa Thompson are doing another movie together how are they both so beautiful,Avengers Endgame (2019),0.72,0.0,0.773,0.227,0.7177
1643,161775,1.05e+18,4/30/19,Avengers Endgame for the second time https://t.co/PLd4qO1nml,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1644,185380,2257049705.0,4/26/19,#AvengersEndgame https://t.co/nPU6u7swhi,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1645,194099,7.44e+17,4/26/19,$15 and Ill spoil endgame on the tl,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1646,130991,78191033.0,4/26/19,Just seen avengers.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1647,159380,9.41e+17,4/28/19,endgame MURDERED me,Avengers Endgame (2019),-0.73,0.72,0.28,0.0,-0.7297
1648,142646,2463725959.0,4/28/19,=-=-=-=-=-=-=-=-=- #ENDGAME #DontSpoilTheEndgame #IronMan #BlackPanther #DoctorStrange #Thor #CaptainMarvel #Spiderman #WinterSoldier #Starlord #RocketRacoon #Groot #SorcererSupreme #BestFuckingMovieEver,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1649,215238,1213935325.0,4/26/19,The end of the Avengers End Game had me like.. https://t.co/8x9KPOdCJw,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1650,198246,3727566014.0,4/29/19,"It was a bad idea to watch avengers end game and game of thrones in one night....

#got #AvengerEndgame https://t.co/4QLVh7boFM",Avengers Endgame (2019),-0.54,0.163,0.837,0.0,-0.5423
1651,215859,953027431.0,4/26/19,Probably will go watch #AvengersEndgame tomorrow if it isnt sold out,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1652,169994,1e+18,4/29/19,"Im in the Endgame Now=, #avengersendgame #marvelsuperherogeek #ididntevenusethebathroomonce @ Silveraldo 16 https://t.co/VnEatJQw7z",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1653,167225,254854591.0,4/27/19,We need one of these sooooo bad!!!! #AvengersEndgame @ Easton Town Center https://t.co/BJ3WIe05jG,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1654,220054,1.03e+18,4/30/19,Endgame...wow.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1655,184728,378526003.0,4/29/19,@Anthony_11Six @sadiaa14 =1I thought that was and Avengers spoiler. It was about to get ugly in here!,Avengers Endgame (2019),-0.56,0.183,0.817,0.0,-0.5562
1656,194252,1266061764.0,4/26/19,When to pee during #AvengersEngame ?? You dont! #depends,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1657,160289,55139752.0,4/28/19,We're in the #Endgame now!,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1658,206601,1571805084.0,4/29/19,@endgamefans https://t.co/TVbtxtACHy,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1659,205811,3536782895.0,5/1/19,@trenches_ @justenbain @Avengers @Vol_Football @justenbain this looks insane!!,Avengers Endgame (2019),-0.51,0.319,0.681,0.0,-0.508
1660,163059,537120271.0,4/26/19,ok thanks twitter #spoilers #alert #AvengersEngame #AvengersEndGamespoilers hihi cute niyo sarap kurutin singit =,Avengers Endgame (2019),0.8,0.0,0.576,0.424,0.7964
1661,166602,7.98e+17,4/27/19,Avengers was trash ==�=�,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1662,205713,217546245.0,5/1/19,I just got done watching Avengers Endgame and OOF =% https://t.co/KzQVHSKHBY,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1663,211447,30581721.0,4/26/19,I mean ... I cried #AvengersEndgame,Avengers Endgame (2019),-0.38,0.464,0.536,0.0,-0.3818
1664,198327,178273055.0,4/29/19,"#avengersendgame Por fin !!
Encontramos cine y doblado al espa�ol en Coconut Grove Movie Theater https://t.co/cOkNi5MTVI",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1665,189329,8.51e+17,4/27/19,"Just saw #AdvengersEndgame and I love it. I also cry a lot, but it was a pretty great movie. 9/10",Avengers Endgame (2019),0.91,0.077,0.451,0.472,0.91
1666,199157,43936908.0,5/1/19,"@NappyXIII @T19Riley @seanx46 @javentOKC @jeffxwilcox @KJS407 Nope. Tony Stark did though. And again, the suggestion that more of the most powerful MCU character whose only other on-screen appearance being currently only in theaters as useless seems odd. Ex., they explained MCU time travel at length, yet it didn't correlate anyway.",Avengers Endgame (2019),-0.25,0.092,0.852,0.056,-0.2516
1667,197845,35604103.0,4/29/19,When people say Ive never seen #GameOfThrones or #AvengersEndGame https://t.co/i18eFxvLlH,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1668,199578,323577152.0,5/2/19,RIP Tony Stark #avengersendgame =O<�=O<�,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1669,190131,2812451893.0,4/29/19,Finally gonna watch endgame tomorrow =,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1670,197520,18740747.0,4/28/19,"Wow, Endgame was amazing!",Avengers Endgame (2019),0.84,0.0,0.202,0.798,0.8356
1671,190364,23152485.0,4/28/19,@ShannonDowney @DePaulArtMuseum !!!,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1672,151015,994454868.0,5/1/19,All these avengers tweets smh Im still clueless,Avengers Endgame (2019),-0.59,0.444,0.556,0.0,-0.5859
1673,202967,3019357037.0,4/27/19,T - 2 hours till the fight of our lives. #TrapvengersImprovgames #AvengersEndame,Avengers Endgame (2019),-0.38,0.245,0.755,0.0,-0.3818
1674,201380,14121456.0,4/26/19,"Cant wait for that #GuardiansoftheGalaxy cue tonight tho.
#AvengersEndGame prep.",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1675,203459,403893920.0,4/27/19,"Did a tear up a little during The Avengers...... yes, yes I did",Avengers Endgame (2019),0.66,0.0,0.597,0.403,0.6597
1676,169554,129000655.0,4/29/19,Man im playin a dangerous game being on Twitter right now i have seen game of thrones or endgame,Avengers Endgame (2019),-0.48,0.162,0.838,0.0,-0.4767
1677,207296,9.72e+17,4/26/19,Dont kill me. I really didnt like endgame,Avengers Endgame (2019),-0.44,0.377,0.401,0.223,-0.4445
1678,215684,1090793250.0,4/26/19,#AvengersEndgame https://t.co/zfWhSM0ZQN,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1679,212479,313163924.0,4/26/19,"So the movie is called Endgame, because it literally just ... ends you. https://t.co/XJl5BApE2J",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1680,195467,631506192.0,4/27/19,Ive never been in a movie with soooo many loud people cheering and clapping before it was an experience #AvengerEndgame,Avengers Endgame (2019),0.51,0.0,0.845,0.155,0.5106
1681,154318,22613907.0,4/26/19,"Endgame pending, lets fckin av ya! =�<�",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1682,215107,8.38e+17,5/1/19,Unbalanced? #FortniteXAvengers #Endgame Like.... Uh too over power,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1683,166952,156827660.0,4/28/19,Waiting for @Avengers to start.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1684,181497,42074324.0,4/26/19,"Having a 10am beer at the Endgame showing, heck ya @ Emagine Theatres https://t.co/T0R1NBDwg3",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1685,214877,18003520.0,4/30/19,Lol Loki. #Endgame,Avengers Endgame (2019),0.42,0.0,0.417,0.583,0.4215
1686,209088,1.01e+18,4/28/19,#ThankYouAvengers,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1687,221576,191777992.0,5/1/19,Going for rd. 2 of #AvengersEndgame tonight with wife. Saw it less than 24 hours ago with daughter. Anyone have plans for tomorrow? Besides watching our beloved #columbusbluejackets @MarvelStudios @Col_BlueJackets,Avengers Endgame (2019),0.51,0.0,0.895,0.105,0.5106
1688,207907,7.46e+17,4/27/19,theres a special place in hell for people who spoil endgame,Avengers Endgame (2019),-0.44,0.301,0.523,0.176,-0.4404
1689,182698,2558085157.0,4/27/19,All Im going to say about Avengers Endgame. Is what a power couple,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1690,175161,14319541.0,4/27/19,"Seeing #Endgame (@ AMC John R 15 - @amctheatres for Avengers: Endgame in Madison Heights, MI) https://t.co/ZZF5apUZak",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1691,217142,18037969.0,4/26/19,"Claypool Lennon Delirium tonight. Endgame and PGroove/CBDB tomorrow, the Battle of Winterfell on Sunday. This weekend should be ok I guess.",Avengers Endgame (2019),-0.1,0.114,0.789,0.096,-0.1027
1692,210139,1232332033.0,4/29/19,"I'm gonna say this about the gay character in endgame. Yes representation is important but
Joe russo didn't make a big deal out of it yall did.",Avengers Endgame (2019),0.31,0.0,0.881,0.119,0.3071
1693,211429,1466032922.0,4/26/19,NO ONE BETTER SPOIL ENDGAME. #AvengersEndame,Avengers Endgame (2019),0.18,0.278,0.379,0.344,0.1779
1694,190310,1952213636.0,4/29/19,@BMorePRGuy @Avengers @GameOfThrones ===,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1695,134088,1551790194.0,4/26/19,So excited to see it #AvengersEndame,Avengers Endgame (2019),0.4,0.0,0.65,0.35,0.4005
1696,210529,594730822.0,4/30/19,Im almost worried that I havent prepared myself enough to fully appreciate Endgame...,Avengers Endgame (2019),0.46,0.121,0.57,0.31,0.4563
1697,219292,478376416.0,4/29/19,First the Avengers movie.... Now Game of Thrones.... https://t.co/dneO57GjTX,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1698,219425,449319657.0,4/29/19,"Honestly though, shout out to my bladder for holding it down for once in my life long enough to watch all of #AvengersEndGame",Avengers Endgame (2019),0.46,0.0,0.88,0.12,0.4588
1699,210783,103194429.0,4/26/19,Wow #AvengersEndgame is everything I could have wanted and so much more. Parts literally made me fall back in my seat in disbelief of what was on screen. What a way to conclude this part of the MCU and also move it forward. Kudos to everyone involved. What an experience.,Avengers Endgame (2019),0.8,0.0,0.866,0.134,0.7964
1700,163512,212347943.0,4/26/19,Were in a post-Endgame world and... wow. Absolute wow. =O<�=O<�=O<�>#DontSpoilTheEndgame #Avengers #WhateverItTakes,Avengers Endgame (2019),0.82,0.0,0.568,0.432,0.8225
1701,179118,63893254.0,4/28/19,Ok. You may now proceed to talk about Endgame. Thank you.,Avengers Endgame (2019),0.57,0.0,0.657,0.343,0.5719
1702,176796,794793787.0,4/28/19,"I'm about to see #AvengersEndgame. I'm so excited. I may cry. You tell me. Bow down to @RobertDowneyJr, the lord and savior and the one true king of modern day Hollywood. https://t.co/Hdgg1Csawx",Avengers Endgame (2019),0.37,0.09,0.751,0.159,0.3721
1703,163432,17174306.0,4/26/19,Omg...#AvengersEngame >/>/>/ I'm going to processing this one for days. I already can't wait to see it again!,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1704,214231,8.64e+17,4/29/19,So is it safe to talk avengers??....,Avengers Endgame (2019),0.55,0.0,0.63,0.37,0.5459
1705,220006,9.27e+17,4/30/19,were any of yall Underwhelmed after seeing endgame or is it just me?,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1706,189188,437717194.0,4/28/19,Waiting to pick up kids who just watched endgame. Gave up my ticket for one of the kids friends. Would be annoyed but I know something they dont know. #GOT,Avengers Endgame (2019),0.06,0.058,0.875,0.066,0.0644
1707,188930,2844537060.0,4/27/19,Not a fan of superhero movies but the fact that I just saw a spoiler for Endgame was a swift kick to the nuts. You really China spoil one of the biggest cinematic events of our generation? Despicable....... Me 3.,Avengers Endgame (2019),-0.3,0.112,0.833,0.056,-0.3029
1708,186434,351174024.0,4/26/19,Make sure yall stay for the end credits!!!! #AvengersEndGame,Avengers Endgame (2019),0.54,0.0,0.698,0.302,0.5374
1709,218736,1431196303.0,4/28/19,I love you 3000 =- #Endgame,Avengers Endgame (2019),0.64,0.0,0.488,0.512,0.6369
1710,210488,1.02e+18,4/30/19,"Keto appetizers & >C before Avengers Endgame. Cheesecake factory has a wonderful fried Cauliflower & Brusselsprouts you have to try. Make good choices><�
.
.
.
 #keto #ketodiet #ketosis& https://t.co/lOcACdCBpY",Avengers Endgame (2019),0.77,0.0,0.769,0.231,0.765
1711,218519,9.23e+17,4/28/19,Time to go cry myself to sleep while thinking about EndGame https://t.co/5dtTDEyyUy,Avengers Endgame (2019),-0.48,0.22,0.78,0.0,-0.4767
1712,168427,26397750.0,4/30/19,Apparently ABC didn't want to spoil their story with a coherent headline. #AvengersEndgame https://t.co/s2D09ZQvXD,Avengers Endgame (2019),-0.06,0.092,0.908,0.0,-0.0572
1713,206045,547253158.0,5/2/19,#Endgame was absolutely amazing. There are really no words to describe it. Must see.,Avengers Endgame (2019),0.38,0.134,0.646,0.22,0.3818
1714,202791,398404823.0,4/27/19,I only got three hours of sleep last night bc I watched Endgame at midnight and had to open at work this morning. I fell asleep today at around 7:30ish and just woke up 30 minutes ago. This is not good.,Avengers Endgame (2019),-0.34,0.061,0.939,0.0,-0.3412
1715,176058,16251092.0,4/27/19,You know that feeling when your heart hurts because its so full? Thats what the stunning closing of this Marvel-lous chapter of the MCU feels like. Even Thanos aint mad at it (well...maybe a little) =. #ThankYouAvengers #AvengerEndgame https://t.co/O6t0Idv3Bx,Avengers Endgame (2019),-0.18,0.137,0.719,0.144,-0.1779
1716,159985,890248922.0,4/28/19,I still cant get over endgame. Like it was so beautiful n Im still crying.,Avengers Endgame (2019),0.66,0.151,0.486,0.364,0.6588
1717,180912,1628968428.0,4/26/19,"Ugh my soul...
#EndGameIsHere",Avengers Endgame (2019),-0.42,0.483,0.517,0.0,-0.4215
1718,195423,24105393.0,4/27/19,ENDGAME STARTS NOW. HERE WE GO.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1719,194674,50410135.0,4/27/19,Im thrilled and furious and surprisingly impressed and fairly skeptical! Must be a Marvel movie! #AvengersEndame,Avengers Endgame (2019),0.68,0.226,0.339,0.436,0.6792
1720,178281,625037887.0,4/29/19,You know what would be a dope addition to Endgame? If Deadpool was in it,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1721,129295,174935468.0,4/26/19,#AvangersEndgame its Time to son,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1722,200457,293083216.0,4/26/19,Crystal and I are spending tonight with #AvengersEndgame !,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1723,187767,238212334.0,4/26/19,We're in the #Endgame now...see you all on the other side.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1724,189211,71424782.0,4/29/19,Bruh. No words. Just all the emotions. #AvengersEndgame,Avengers Endgame (2019),-0.3,0.239,0.761,0.0,-0.296
1725,183561,291460175.0,4/28/19,"Could give two shits about endgame, the battle of winterfell is in 24 hours",Avengers Endgame (2019),-0.69,0.322,0.678,0.0,-0.6908
1726,160478,6084982.0,4/28/19,"#Endgame time (at @Leitersburg Cinemas in Hagerstown, MD) https://t.co/QZJfXh69j6",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1727,184634,2899494863.0,4/26/19,Avengers EndGame definitely a 10/10!,Avengers Endgame (2019),0.46,0.0,0.501,0.499,0.4574
1728,163141,23562574.0,4/26/19,"I survived! I spent about 54 hours at @cinemark and watched all 22 Marvel #avengers movies. #avengersendgame was an emotional roller coaster!! #marathon #movies #sosleepy @ Plano, Texas https://t.co/nFQ7nwzHbs",Avengers Endgame (2019),0.82,0.0,0.728,0.272,0.8213
1729,184125,25956364.0,4/26/19,@Live2teachLives @Avengers @TheRealStanLee I just hope they didn't make Thanos weak... I love a GREAT villain... To be honest the MCU has not been great with that...,Avengers Endgame (2019),0.92,0.088,0.506,0.406,0.9176
1730,178734,2988432279.0,4/29/19,@yungabe19 my whole tl is game of thrones and endgame. im tired of being confused,Avengers Endgame (2019),-0.64,0.286,0.714,0.0,-0.6369
1731,172556,759977666.0,4/26/19,Endgame was MAGNIFICENT.,Avengers Endgame (2019),0.68,0.0,0.302,0.698,0.6841
1732,181051,2357204103.0,4/29/19,Is there an intermission during this Avengers movie before I walk into this theater https://t.co/2PEkxTwKaT,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1733,205570,14239049.0,4/30/19,@mousterpiece @slashfilm I actually thought he was pretty compelling (though not super dynamic) in INFINITY WAR but really lame in ENDGAME.,Avengers Endgame (2019),-0.76,0.327,0.544,0.129,-0.7564
1734,196465,9.53e+17,4/27/19,Endgame was fucking badass,Avengers Endgame (2019),-0.22,0.387,0.613,0.0,-0.2247
1735,193304,317357751.0,4/26/19,@stdunn Endgame avengers,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1736,158915,2594385194.0,4/27/19,me watching the avengers last night https://t.co/WO7DanhQhI,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1737,180914,281405477.0,4/26/19,"@neftalirr @Avengers Simply amazing.....

I'm going to see it again tomorrow .",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1738,207811,9.65e+17,4/30/19,@TweakBoxApp ON COTOMOVIES IM TRYNA WATCH ENDGAME BUT I THINK IT WAS RECORDED IN A MOVIE THEATER OR SOMETHING LIKE THAT PLZ CONTACT THEM,Avengers Endgame (2019),0.78,0.0,0.744,0.256,0.7845
1739,159923,2184003209.0,4/28/19,just finished #AvengersEngame for the second time. cried just as hard as the first,Avengers Endgame (2019),-0.46,0.25,0.75,0.0,-0.4588
1740,210423,574102456.0,4/26/19,"#Endgame was...incredible. It perfectly encapsulates the end of an era. My god, see it immediately. Before some fool on Twitter spoils something for you. Trust me, you have no idea what youre in for.",Avengers Endgame (2019),0.67,0.117,0.664,0.22,0.6705
1741,204542,24195156.0,4/29/19,@mickeyd26 @Avengers @GameOfThrones Wow. I feel like you need to be sedated,Avengers Endgame (2019),0.74,0.0,0.588,0.412,0.743
1742,211895,305323708.0,4/26/19,"Every time an avengers movie comes out I debate hopping on the hype train.
I have yet to see any of those movies. Maybe now I should start.",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1743,177833,913720308.0,4/28/19,It most definitely is Americas ass = @ChrisEvans #AvengersEngame #ThankYouAvengers https://t.co/JKee4UReiD,Avengers Endgame (2019),-0.13,0.241,0.552,0.207,-0.1298
1744,160144,86058080.0,4/28/19,"Stole this from the internets..
#WhatEverItTakes #AvengersEndGame #WWE #AEW #Marvel #DontSpoilTheEndgame https://t.co/ofxeyA3lMf",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1745,210748,328199791.0,5/1/19,Can somebody go see Avengers with me again? Thanks=-,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1746,165092,269549147.0,4/26/19,Endgame was crazy thats all,Avengers Endgame (2019),-0.34,0.375,0.625,0.0,-0.34
1747,188716,1.08e+18,4/27/19,bruh someone yelled bye felicia while thanos getting his ass whipped =-=-=-=- #AvengersEndgame,Avengers Endgame (2019),-0.54,0.226,0.774,0.0,-0.5423
1748,198690,4650221174.0,4/30/19,if I see a certain person posting about endgame again Im going to snap,Avengers Endgame (2019),0.27,0.0,0.84,0.16,0.2732
1749,185536,213161906.0,5/1/19,Fasho seeing endgame again this week.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1750,150077,174701169.0,4/30/19,"Best part of the movie if you ask me!!!!!

Wanda snapped! #AvangersEndgame https://t.co/t2AQeG0KYb",Avengers Endgame (2019),0.75,0.0,0.691,0.309,0.7482
1751,215176,1417151826.0,4/26/19,"Not gonna lie...Hardest thing ever! Just hiding out from society for awhile. == Y""all let me know when I can come out again! #DontSpoilAvengersEndgame",Avengers Endgame (2019),-0.42,0.112,0.888,0.0,-0.4184
1752,220458,4379413937.0,5/1/19,"Avengers... ASSEMBLE

whole theater: https://t.co/FrlGGN5F37",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1753,213838,8.31e+17,4/28/19,"@chrishemsworth @Avengers @Renner4Real @RobertDowneyJr @MarkRuffalo @MarvelStudios Congratulations, you deserve it.",Avengers Endgame (2019),0.6,0.0,0.698,0.302,0.5994
1754,173831,1107430904.0,4/29/19,"#Endgame :fans dont spoil anything
#GameOfThrones : FUCK NIGHT KING!! ARYA IS THAT CHIC!!!",Avengers Endgame (2019),-0.55,0.281,0.572,0.147,-0.5526
1755,181397,22339505.0,4/29/19,The gay man in Endgame is not representation. It is not representation. A LGBT superhero is representation.,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1756,190497,7.41e+17,4/30/19,Avengers makes over a billion the first weekend and we still pay over $10 a movie ticket.,Avengers Endgame (2019),-0.1,0.091,0.909,0.0,-0.1027
1757,160982,93018343.0,4/29/19,I have a crush on @RobertDowneyJr,Avengers Endgame (2019),-0.15,0.348,0.652,0.0,-0.1531
1758,182587,2971107031.0,4/27/19,When youve been so crazy busy that you forget to purchase your #AvengersEndGame tickets and the universe aligns to allow you to find two seats this weekend: https://t.co/RfUdaY2sUx,Avengers Endgame (2019),-0.48,0.157,0.783,0.06,-0.4795
1759,191006,509496850.0,5/1/19,im tryna see endgame already,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1760,179216,9.89e+17,4/28/19,Endgame was perfectly perfect,Avengers Endgame (2019),0.84,0.0,0.202,0.798,0.836
1761,192169,639373.0,4/26/19,Almost time! Can you tell Im excited? #avengersendgame premiere6theatre #whateverittakes @ Premiere 6 https://t.co/82a2Hqz6L7,Avengers Endgame (2019),0.4,0.0,0.803,0.197,0.4003
1762,221214,825611516.0,4/30/19,Only willing to watch Avengers for Benedict Cumberbatch,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1763,185782,178408274.0,5/1/19,Patiently waiting for @NewRockstars to release an #endgame missed Easter eggs video!!! They are the best at trailer & movie breakdowns.,Avengers Endgame (2019),0.6,0.087,0.712,0.201,0.5962
1764,217638,549226617.0,4/27/19,@mawuny0 @Jezscy I just came back from the endgame any I am watching it now,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1765,194260,355257204.0,4/26/19,"I brought my Avengers Endgame ticket.....

for the 13th cus ya girl is busy wit finals>7<�@",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1766,185667,75084428.0,4/26/19,If anyone wants to start a support group for #AvengersEndgame Im in. I got a few things to say.,Avengers Endgame (2019),0.4,0.0,0.847,0.153,0.4019
1767,199220,275767117.0,5/1/19,#AvengersEndgame @RobertDowneyJr https://t.co/SzinQ48PGK,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1768,206066,2275392514.0,5/2/19,"Round 3, watching Avengers Endgame",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1769,191545,68885348.0,4/30/19,"#avengers #endgame (@ Regal Cinemas The Loop 16 & RPX - @regalmovies in Kissimmee, FL w/ @dabi13) https://t.co/H4a59419q2",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1770,212690,36756327.0,4/27/19,"I am in absolute awe of what the MCU pulls off in Avengers: Endgame. It is unlike anything I could have ever expected. 

This is not hyperbole. They need to start mobilizing for the Oscar campaign.",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1771,207303,971244734.0,4/26/19,Im going see avengers this week fr,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1772,173661,236551418.0,4/26/19,que mucho llor� anoche con Endgame,Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
1773,131093,145537458.0,4/26/19,Pretty sure @arrowsnhooks is going to explode trying to hold all the spoilers in while she waits for me to see Endgame LOL,Avengers Endgame (2019),0.84,0.0,0.689,0.311,0.8415
1774,205867,34704895.0,4/29/19,Being online having not seen Endgame yet is a dangerous fucking game. Im sleeping now to save myself before I stumble on a spoiler.,Avengers Endgame (2019),0.03,0.123,0.751,0.126,0.0258
1775,220667,1626435560.0,5/2/19,"*Cap sitting on the bench in Endgame* 

Me: 

https://t.co/q1Af5mUD97",Avengers Endgame (2019),0.0,0.0,1.0,0.0,0.0
